6a,7,43,44a
0.14,0,0,0
0.125,0,0,0
0.11,0,0,0
0.0825,0,0,0
0.065,0,0,0
0.085,0,0,0
0.0925,0,0,0
0.0725,0,0,0
0.195,0,0,0
1.0225,0.25,0,0
0.2725,0.25,0,0
0.07,0.25,0,0
0.0825,0.25,0,0
0.085,0,0,0
0.0875,0,0,0
0.0775,0,0,0
0.07,0,0,0
0.4675,0.25,0,0
0.1675,0.25,0,0
0.3375,0.25,0,0
0.8075,0.25,0,0
0.925,0,0,0
0.965,0,0,0
0.9925,0,0,0
1.02,0,0,0
1.03,0,0,0
1.045,0,0,0
1.08,0,0,0
1.0975,0,0,0
0.695,0.25,0,0
1.4825,0.25,0,0
1.2725,0.25,0,0
1.085,0.25,0,0
0.9375,0,0,0
0.0175,0,0,0
0.2275,0,0,0
0.4,0,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.015,0.25,0,0
0.02,0.25,0,0
0.0075,0.25,0,0
0.005,0.25,0,0
0.0075,0.25,0,0
0.0125,0,0,0
0.0425,0,0,0
0.035,0,0,0
0.015,0,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0,0,0
0.0075,0,0,0
0,0,0,0
0.005,0,0,0
0.0075,0.25,0,0
0,0.25,0,0
0.0025,0.25,0,0
0.015,0.25,0,0
0.0475,0,0,0
0.06,0,0,0
0.055,0,0,0
0.035,0,0,0
0.01,0.25,0,0
0.0275,0.25,0,0
0.0325,0.25,0,0
0.0125,0.25,0,0
0.015,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.0275,0,0,0
0.0375,0.75,0,0
0.0125,0.75,0,0
0.01,0.75,0,0
0.025,0.75,0,0
0.015,0,0,0
0.0225,0,0,0
0.015,0,0,0
0.35,0,0,0
0.465,0.25,0,0
0.4725,0.25,0,0
0.3475,0.25,0,0
0.4125,0.25,0,0
0.3575,0,0,0
0.6725,0,0,0
0.2475,0,0,0
0.25,0,0,0
0.2425,0,0,0
0.2475,0,0,0
0.2275,0,0,0
0.175,0,0,0
0.1275,0.25,0,0
0.105,0.25,0,0
0.1025,0.25,0,0
0.1,0.25,0,0
0.135,0,0,0
0.1225,0,0,0
0.08,0,0,0
0.0625,0,0,0
0.07,0,0,0
0.095,0,0,0
0.0725,0,0,0
0.085,0,0,0
0.4925,0,0,0
0.09,0,0,0
0.0975,0,0,0
0.065,0,0,0
0.0625,0.25,0,0
0.08,0.25,0,0
0.095,0.25,0,0
0.1,0.25,0,0
0.0725,0.5,0,0
0.0675,0.5,0,0
0.4175,0.5,0,0
0.865,0.5,0,0
0.915,0.25,0,0
0.955,0.25,0,0
1.005,0.25,0,0
1.0275,0.25,0,0
1.0325,0,0,0
1.5675,0,0,0
1.415,0,0,0
1.125,0,0,0
1.0825,0.5,0,0
1.32,0.5,0,0
1.375,0.5,0,0
0.025,0.5,0,0
0.0225,0.25,0,0
0.0175,0.25,0,0
0.015,0.25,0,0
0.1275,0.25,0,0
0.1,0,0,0
0.03,0,0,0
0.175,0,0,0
0.1875,0,0,0
0.475,0,0,0
0.1925,0,0,0
0.1,0,0,0
0.7125,0,0,0
0.265,0.25,0,0
0.04,0.25,0,0
0.0325,0.25,0,0
0.02,0.25,0,0
0.035,0,0,0
0.0175,0,0,0
0.0175,0,0,0
0.03,0,0,0
0.0475,0,0,0
0.04,0,0,0
0.045,0,0,0
0.0175,0,0,0
0.025,0.25,0,0
0.0475,0.25,0,0
0.045,0.25,0,0
0.0525,0.25,0,0
0.0525,0.5,0,0
0.32,0.5,0,0
1.4775,0.5,0,0
1.1775,0.5,0,0
0.825,0.25,0,0
1.11,0.25,0,0
0.1625,0.25,0,0
0.175,0.25,0,0
0.5225,0,0,0
0.4175,0,0,0
0.405,0,0,0
0.3675,0,0,0
0.4,0.25,0,0
0.7825,0.25,0,0
0.6775,0.25,0,0
0.8925,0.25,0,0
0.9975,0,0,0
0.8675,0,0,0
0.4375,0,0,0
0.39,0,0,0
0.4425,0,0,0
0.325,0,0,0
0.2675,0,0,0
0.275,0,0,0
0.5025,0.25,0,0
0.4675,0.25,0,0
1.045,0.25,0,0
1.0075,0.25,0,0
0.9625,0,0,0
0.205,0,0,0
0.2025,0,0,0
0.175,0,0,0
0.155,0,0,0
0.135,0,0,0
0.1175,0,0,0
0.1125,0,0,0
0.1025,0,0,0
0.1175,0,0,0
0.0925,0,0,0
0.095,0,0,0
0.09,0.25,0,0
0.0925,0.25,0,0
0.0725,0.25,0,0
0.075,0.25,0,0
0.0725,0,0,0
0.08,0,0,0
0.08,0,0,0
0.0975,0,0,0
0.09,0,0,0
0.2725,0,0,0
0.345,0,0,0
0.0975,0,0,0
0.07,0.25,0,0
0.0775,0.25,0,0
0.35,0.25,0,0
0.8825,0.25,0,0
0.8625,0,0,0
0.9075,0,0,0
0.9525,0,0,0
0.99,0,0,0
1,0.25,0,0
1.5925,0.25,0,0
1.6325,0.25,0,0
1.095,0.25,0,0
0.0825,0.5,0,0
0.0875,0.5,0,0
0.1,0.5,0,0
0.115,0.5,0,0
0.1325,0.25,0,0
0.13,0.25,0,0
0.23,0.25,0,0
0.64,0.25,0,0
0.0325,0.25,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.0075,0.25,0,0
0.0075,0.25,0,0
0.0225,0.25,0,0
0.005,0.25,0,0
0.01,0,0,0
0.01,0,0,0
0.015,0,0,0
0.0225,0,0,0
0.0025,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.025,0.25,0,0
0.0175,0.25,0,0
0,0.25,0,0
0.0175,0.25,0,0
0.0025,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0.0075,1,0,0
0.01,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0.0075,0.25,0,0
0.03,0.25,0,0
0.0125,0.25,0,0
0.02,0.25,0,0
0.0175,0.25,0,0
0.01,0,0,0
0.015,0,0,0
0.0175,0,0,0
0.01,0,0,0
0.0275,0.25,0,0
0.02,0.25,0,0
0.02,0.25,0,0
0.02,0.25,0,0
0.02,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.085,0,0,0
1.11,0,0,0
0.2775,0,0,0
0.505,0.25,0,0
0.5425,0.25,0,0
0.2575,0.25,0,0
0.825,0.25,0,0
0.9,0,0,0
0.96,0,0,0
0.1675,0,0,0
0.1275,0,0,0
0.115,0,0,0
0.095,0,0,0
0.11,0,0,0
0.1125,0,0,0
0.095,0,0,0
0.09,0,0,0
0.1075,0,0,0
0.085,0,0,0
0.07,0.25,0,0
0.0625,0.25,0,0
0.0625,0.25,0,0
0.0625,0.25,0,0
0.0875,0,0,0
0.11,0,0,0
0.1,0,0,0
0.5,0,0,0
0.1175,0.75,0,0
0.06,0.75,0,0
0.07,0.75,0,0
0.0675,0.75,0,0
0.0875,0,0,0
0.1075,0,0,0
0.0775,0,0,0
0.0775,0,0,0
0.0775,0.25,0,0
0.6075,0.25,0,0
0.89,0.25,0,1.792525
0.9875,0.25,0,4.60935
0.9175,0.25,0,8.450475
0.95,0.25,0,6.401875
1.075,0.25,0,4.865425
0.4825,0.25,0,4.865425
0.105,0.5,0,7.426175
0.1025,0.5,0,5.1215
0.25,0.5,0,4.865425
0.235,0.5,0,7.426175
0.1425,0.25,0,5.1215
0.0975,0.25,0,5.889725
0.0175,0.25,0,6.914025
0.0125,0.25,0,6.1458
0.0175,0.25,0,5.63365
0.015,0.25,0,8.1944
0.02,0.25,0,5.889725
0.02,0.25,0,6.65795
0.01,0,0,2.0486
0.0075,0,0,0
0.0075,0,0,0
0.0075,0,0,0
0.0175,0.25,0,0
0.025,0.25,0,0
0.0175,0.25,0,0
0.0125,0.25,0,0
0.025,0.25,0,0
0.1625,0.25,0,0
0.8025,0.25,0,0
0.77,0.25,0,0
0.95,0,0,0
0.025,0,0,0
0.18,0,0,0
0.705,0,0,0
0.78,1.25,0,0
0.93,1.25,0,0
0.8325,1.25,0,0
0.8675,1.25,0,0
0.93,0,0,0
0.835,0,0,0
0.1375,0,0,0
0.1325,0,0,0
0.5925,0.25,0,0
0.26,0.25,0,0
0.295,0.25,0,0
0.2325,0.25,0,0
0.2275,0,0,0
0.25,0,0,0
0.6775,0,0,0
0.545,0,0,0
0.51,0.25,0,0
0.4525,0.25,0,0
0.39,0.25,0,0
0.4225,0.25,0,0
0.4675,0,0,0
0.4625,0,0,0
0.385,0,0,0
0.4225,0,0,0
0.38,0,0,0
0.35,0,0,0
0.5625,0,0,0
1.2525,0,0,0
1.015,0.25,0,0
0.355,0.25,0,0
0.1475,0.25,0,0
0.1525,0.25,0,0
0.1225,0,0,0
0.11,0,0,0
0.115,0,0,0
0.11,0,0,0
0.085,0,0,0
0.095,0,0,0
0.13,0,0,0
0.095,0,0,0
0.065,0,0,0
0.0675,0,0,0
0.0725,0,0,0
0.08,0,0,0
0.1075,0.25,0,0
0.1225,0.25,0,0
0.1225,0.25,0,0
0.085,0.25,0,0
0.06,0,0,0
0.075,0,0,0
0.0775,0,0,0
0.07,0,0,0
0.0775,0.75,0,0
0.095,0.75,0,0
0.365,0.75,0,0
0.8375,0.75,0,0
0.8875,0,0,0
0.9275,0,0,0
0.9475,0,0,0
1.075,0,0,0
1.3575,0,0,0
1.57,0,0,0
1.085,0,0,0
1.18,0,0,0
1.065,0.5,0,0
0.5025,0.5,0,0
0.175,0.5,0,0
0.1375,0.5,0,0
0.105,0,0,0
0.035,0,0,0
0.1375,0,0,0
0.325,0,0,0
0.04,0.25,0,0
0.125,0.25,0,0
0.045,0.25,0,0
0.0275,0.25,0,0
0.0225,0.25,0,0
0.015,0.25,0,0
0.125,0.25,0,0
0.755,0.25,0,0
0.26,0.25,0,0
0.0225,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.0075,0,0,0
0.1075,0,0,0
1.15,0,0,0
0.315,0,0,0
0.0225,0.25,0,0
0.0225,0.25,0,0
0.0475,0.25,0,0
0.015,0.25,0,0
0.04,0.25,0,0
0.015,0.25,0,0
0.02,0.25,0,0
0.01,0.25,0,0
0.0125,1,0,0
0.045,1,0,0
0.0175,1,0,0
0.0125,1,0,0
0.0175,0.25,0,0
0.0175,0.25,0,0
0.025,0.25,0,0
0.01,0.25,0,0
0.0275,0.25,0,0
0.0225,0.25,0,0
0.0225,0.25,0,0
0.04,0.25,0,0
0.02,0,0,0
0.3375,0,0,0
0.44,0,0,0
0.5025,0,0,0
0.48,0.25,0,0
0.4325,0.25,0,0
0.4475,0.25,0,0
0.3975,0.25,0,0
0.3875,0,0,0
0.5125,0,0,0
0.415,0,0,0
1.1175,0,0,0
1.1925,0,0,0
1.2275,0,0,0
1.07,0,0,0
1.1725,0,0,0
1.6325,0.25,0,0
1.22,0.25,0,0
1.2175,0.25,0,0
1.2375,0.25,0,0
0.265,0,0,0
0.215,0,0,0
0.175,0,0,0
0.21,0,0,0
0.2175,0,0,0
0.1875,0,0,0
0.17,0,0,0
0.1175,0,0,0
0.0875,0,0,0
0.08,0,0,0
0.1075,0,0,0
0.095,0,0,0
0.065,0.25,0,0
0.4525,0.25,0,0
0.11,0.25,0,0
0.0675,0.25,0,0
0.065,0,0,0
0.11,0,0,0
0.115,0,0,0
0.0775,0,0,0
0.075,0.75,0,0
0.115,0.75,0,0
0.1375,0.75,0,0
0.105,0.75,0,0
0.1075,0,0,0
0.14,0,0,0
0.1375,0,0,0
0.15,0,0,0
0.115,0.25,0,0
0.64,0.25,0,0
0.625,0.25,0,0
0.2175,0.25,0,0
0.11,0,0,0
0.14,0,0,0
0.2,0,0,0
0.5475,0,0,0
0.1,0.25,0,0
0.2425,0.25,0,0
0.0325,0.25,0,0
0.0125,0.25,0,0
0.0075,0.25,0,0
0.01,0.25,0,0
0.015,0.25,0,0
0.0225,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.015,0.25,0,0
0.0175,0.25,0,0
0.04,0.25,0,0
0.0325,0.25,0,0
0.0275,0.25,0,0
0.0375,0,0,0
0.0225,0,0,0
0.02,0,0,0
0.02,0,0,0
0.035,0.25,0,0
0.0175,0.25,0,0
0.01,0.25,0,0
0.1425,0.25,0,0
0.0775,0.25,0,0
0.0025,0.25,0,0
0.02,0.25,0,0
0.0125,0.25,0,0
0.005,1,0,0
0.0175,1,0,0
0.0875,1,0,0
0.03,1,0.125,0
0.02,0.25,0,0
0.0225,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.03,0.25,0,0
0.155,0.25,0,0
0.0125,0.25,0,0
0.015,0.25,0,0
0.0175,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0175,0,0,0
0.01,0,0,0
0.0175,0,0,0
0.015,0,0,0
0.01,0,0,0
0.015,0.25,0,0
0.0125,0.25,0,0
0.015,0.25,0,0
0.01,0.25,0,0
0.0325,0,0,0
0.0175,0,0,0
0.0125,0,0,0
0.3725,0,0,0
0.82,0,0,0
0.89,0,0,0
0.365,0,0,0
0.1575,0,0,0
0.1175,0.25,0,0
0.0925,0.25,0,0
0.105,0.25,0,0
0.095,0.25,0,0
0.1075,0,0,0
0.1425,0,0,0
0.1225,0,0,0
0.085,0,0,0
0.095,0,0,0
0.065,0,0,0
0.0675,0,0,0
0.075,0,0,0
0.07,0,0,0
0.1025,0,0,0
0.1025,0,0,0
0.4025,0,0,0
0.14,0.25,0,0
0.08,0.25,0,0
0.0625,0.25,0,0
0.0625,0.25,0,0
0.0725,0.75,0,0
0.085,0.75,0,0
0.0925,0.75,0,0
0.08,0.75,0,0
0.0825,0,0,0
0.0925,0,0,0
0.0775,0,0,0
0.07,0,0,0
0.0725,0,0,0
0.6375,0,0,0
0.6275,0,0,0
0.195,0,0,0
0.0825,0.25,0,0
0.0875,0.25,0,0
0.1025,0.25,0,0
0.075,0.25,0,0
0.0725,0.25,0,0
0.1025,0.25,0,0
0.5075,0.25,0,0
0.085,0.25,0,0
0.0825,0.25,0,0
0.09,0.25,0,0
0.2175,0.25,0,0
0.1875,0.25,0,0
0.1475,0,0,0
0.2425,0,0,0
0.1975,0,0,0
0.165,0,0,0
0.18,0.25,0,0
0.0325,0.25,0,0
0.4625,0.25,0,0
0.2075,0.25,0,0
1.0425,0.25,0,0
1.2925,0.25,0,0
0.93,0.25,0,0
0.6075,0.25,0,0
0.39,0,0,0
0.2675,0,0,0
0.4375,0,0,0
0.535,0,0,0
1.4175,0.25,0,0
0.505,0.25,0,0
0.195,0.25,0,0
0.02,0.25,0,0
0.09,0.5,0,0
0.76,0.5,0,0
0.76,0.5,0,0
0.475,0.5,0,0
0.0975,0.25,0,0
0.2175,0.25,0,0
0.215,0.25,0,0
0.265,0.25,0,0
0.2125,0,0,0
0.4775,0,0,0
0.1325,0,0.5,0
0.145,0,0,0
0.1875,0.25,0,0
0.2275,0.25,0,0
0.185,0.25,0,0
0.46,0.25,0,0
3.22,0,0,0
4.41,0,0,0
3.055,0,0,0
4.0125,0,0,0
4.0375,0,0,0
3.9875,0,0,0
3.975,0,0,0
3.985,0,0,0
3.95,0.25,0,0
2.085,0.25,0,0
0.2625,0.25,0,0
0.2375,0.25,0,0
0.25,0,0.25,0
0.2425,0,2.625,0
0.2025,0,2.25,0
0.3725,0,1.625,0
0.7375,0,1.875,0
0.51,0,2.5,0
0.1375,0,0,0
0.15,0,0,0
0.1425,0,0,0
0.14,0,0,0
0.1275,0,0,0
0.1,0,0,0
0.275,0.25,0,0
0.255,0.25,0,0
0.0975,0.25,0,0
0.0925,0.25,0,0
0.075,0,0,0
0.0825,0,0,0
0.085,0,0,0
0.09,0,0,0
0.08,0,0,0
0.065,0,0,0
0.1075,0,0,0
0.0825,0,0,0
0.43,0.75,0,0
0.0825,0.75,0,0
0.0825,0.75,0,0
0.1,0.75,0,0
0.1025,0,0,0
0.105,0,0,0
0.11,0,0,0
0.0875,0,0,0
0.085,0.25,0,0
2.0875,0.25,0,0
4.2875,0.25,0,0
4.005,0.25,0,0
3.8975,0,0,0
3.9725,0,0,0
2.9975,0,0,0
2.51,0,0,0
0.1975,0.25,0,0
0.0375,0.25,0,0
0.005,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0075,0.25,0,0
0.015,0.25,0,0
0.0075,0.25,0,0
0.02,0.25,0,0
0.0075,0.25,0,0
0.015,0.25,0,0
0.0175,0.25,0,0
0.0225,0,0,0
0.015,0,0,0
0.0225,0,0,0
0.015,0,0,0
0.01,0,0,0
0.0075,0,0,0
0.0225,0,0,0
0.0125,0,0,0
0.025,0.25,0,0
0.0075,0.25,0,0
1.605,0.25,0,0
2.9875,0.25,0,0
0.1925,0,0,0
4.625,0,0,0
5.4775,0,0,0
5.1625,0,0,0
5.5975,0.5,0,0
5.4,0.5,0,0
4.99,0.5,0,0
4.315,0.5,0,0
1.66,0.25,0,0
0.81,0.25,0,0
0.2675,0.25,0,0
0.235,0.25,0,0
2.85,0,0,0
2.4125,0,0,0
2.14,0,0,0
1.5875,0,0,0
1.18,0,0,0
1.495,0,0,0
1.165,0,0,0
1.1825,0,0,0
1.37,0.25,0,0
1.325,0.25,0,0
0.95,0.25,0,0
2.3125,0.25,0,0
1.2425,0,0,0
0.53,0,0,0
0.29,0,0,0
0.2675,0,0,0
0.7325,0,0,0
0.225,0,0,0
0.2175,0,0,0
0.1975,0,0,0
0.1775,0,0,0
0.18,0,0,0
0.2,0,0,0
0.245,0,0,0
0.2375,0.25,0,0
0.25,0.25,0,0
0.2,0.25,0,0
0.51,0.25,0,0
0.1175,0,0,0
0.0975,0,0,0
0.105,0,0,0
0.0925,0,0,0
0.0875,0,0,0
0.0775,0,0,0
0.0625,0,0,0
0.07,0,0,0
0.0675,0,0,0
0.0725,0,0,0
0.0875,0,0,0
0.125,0,0,0
0.09,0.25,0,0
0.065,0.25,0,0
0.1725,0.25,0,0
0.32,0.25,0,0
0.0625,0.75,0,0
0.065,0.75,0,0
0.0925,0.75,0,0
0.1125,0.75,0,0
0.095,0.25,0,0
0.075,0.25,0,0
0.6075,0.25,0,0
0.095,0.25,0,0
0.085,0.25,0,0
0.6275,0.25,0,0
0.645,0.25,0,0
0.235,0.25,0,0
0.3775,0,0,0
1.595,0,0,0
0.12,0,0,0
0.1425,0,0,0
0.1075,0,0,0
0.3525,0,0,0
0.3775,0,0,0
0.1275,0,0,0
0.025,0,0,0
0.0175,0,0,0
0.045,0,0,0
0.0325,0,0,0
0.03,0.25,0,0
0.025,0.25,0,0
0.1175,0.25,0,0
0.02,0.25,0,0
0.01,0,0,0
0.0125,0,0,0
0.025,0,0,0
0.02,0,0,0
0.0675,0,0,0
0.0575,0,0,0
1.2325,0,0,0
1.005,0,0,0
2.955,0.25,0,0
3.88,0.25,0,0
3.33,0.25,0,0
5.2225,0.25,0,0
2.51,0,0,0
5.0925,0,0,0
5.2925,0,0,0
4.4775,0,0,0
4.2875,0.75,0,0
2.5125,0.75,0,0
2.9,0.75,0,0
2.9,0.75,0,0
1.98,0.25,0,0
1.975,0.25,0,0
1.95,0.25,0,0
1.585,0.25,0,0
0.6275,0,0,0
0.35,0,0,0
0.2875,0,0,0
0.165,0,0,0
0.065,0.25,0,0
0.02,0.25,0,0
0.0175,0.25,0,0
0.0175,0.25,0,0
0.03,0,0,0
0.065,0,0,0
0.0425,0,0,0
0.0175,0,0,0
0.0125,0,0,0
0.19,0,0,0
0.85,0,0,0
1.07,0,0,0
1.1,0,0,0
1.42,0,0,0
2.085,0,0,0
2.36,0,0,0
2.3225,0.25,0,0
2.3225,0.25,0,0
2.2925,0.25,0,0
2.2625,0.25,0,0
2.25,0,0,0
2.24,0,0,0
1.5775,0,0,0
0.7925,0,0,0
0.3075,0,0,0
0.605,0,0,0
0.1925,0,0,0
0.18,0,0,0
0.1925,0,0,0
0.1725,0,0,0
0.0925,0,0,0
0.1,0,0,0
0.1,0.25,0,0
0.425,0.25,0,0
0.0925,0.25,0,0
0.08,0.25,0,0
0.085,0,0,0
0.995,0,0,0
1.4975,0,0,0
1.4775,0,0,0
1.4875,1,0,0
1.5225,1,0,0
1.52,1,0,0
1.4975,1,0,0
0.7675,0,0,0
0.495,0,0,0
0.095,0,0,0
0.0625,0,0,0
0.0825,0,0,0
0.6175,0,0,0
0.625,0,0,0
0.2175,0,0,0
0.025,0.5,0,0
0.0075,0.5,0,0
0.0175,0.5,2.875,0
0.0175,0.5,0.625,0
0.0175,0.25,0,0
0.0175,0.25,0,0
0.0125,0.25,0,0
0.02,0.25,0,0
0.0175,0,0,0
0.0175,0,0,0
0.0175,0,0,0
0.0125,0,0,0
1.39,0.25,0,0
2.7675,0.25,0,0
2.05,0.25,0,0
2.5975,0.25,0,0
2.6625,0.25,0,0
2.385,0.25,0,0
2.1375,0.25,0,0
2.1325,0.25,0,0
0.86,0.25,0,0
0.065,0.25,0,0
0.0175,0.25,0,0
0.0325,0.25,0,0
0.7,0,0,0
0.505,0,0,0
1.0475,0,0,0
1.1425,0,0,0
2.475,0.25,0,0
2.425,0.25,0,0
0.8575,0.25,0,0
3.015,0.25,0,0
3.0375,1.25,0,0
3.1675,1.25,0,0
1.9825,1.25,0,0
1.46,1.25,0,0
0.6625,0,0,0
1.035,0,0,0
0.225,0,0,0
0.2225,0,0,0
0.545,0.25,0,0
0.4275,0.25,0,0
0.4425,0.25,0,0
0.465,0.25,0,0
0.05,0,0,0
0.015,0,0,0
0.0825,0,0,0
0.025,0,0,0
0.0175,0,0,0
0.04,0,0,0
0.0225,0,0,0
0.0125,0,0,0
0.015,0.25,0,0
0.0125,0.25,0,0
0.02,0.25,0,0
0.015,0.25,0,0
0.0175,0,0,0
0.015,0,0,0
1.5325,0,0,0
2.9675,0,0,0
3.725,0,0,0
2.78,0,0,0
0.32,0,0,0
0.35,0,0,0
0.325,0,0,0
0.6,0,0,0
0.2575,0,0,0
0.225,0,0,0
0.215,0.25,0,0
0.2425,0.25,0,0
0.215,0.25,0,0
0.1425,0.25,0,0
0.165,0,0,0
0.1575,0,0,0
0.1375,0,0,0
0.1325,0,0,0
0.3825,0,0,0
0.24,0,0,0
0.1675,0,0,0
0.1475,0,0,0
1.46,0,0,0
1.5025,0,0,0
1.505,0,0,0
1.4875,0,0,0
1.48,1,0,0
1.4975,1,0,0
1.465,1,0,0
0.3375,1,0,0
0.1225,0,0,0
0.1275,0,0,0
0.14,0,0,0
0.125,0,0,0
1.7675,0.25,0,0
4.44,0.25,0,0
4.6825,0.25,0,0
4.0525,0.25,0,0
2.7575,1.25,0,0
1.6025,1.25,0,0
1.5175,1.25,0,0
0.015,1.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.0125,0.25,0,0
0.025,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.0225,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.0025,0.25,0,0
0.105,0.25,0,0
0.0675,0.25,0,0
0.025,0.25,0,0
0.33,0.25,0,0
0.2475,0,0,0
0.105,0,0,0
0.3525,0,0,0
0.4925,0,0,0
2.8525,0.25,0,0
2.4,0.25,0,0
2.9725,0.25,0,0
3.0325,0.25,0,0
2.5525,0,0,0
1.0975,0,0,0
1.0925,0,0,0
2.2475,0,0,0
1.2175,2,0,0
0.0475,2,0,0
1.59,2,0,0
2.2725,2,0,0
0.25,0.25,0,0
1.7975,0.25,0,0
0.205,0.25,0,0
0.0325,0.25,0,0
1.895,0.25,0,0
2.0175,0.25,0,0
0.4825,0.25,0,0
0.1675,0.25,0,0
0.03,0.25,0,0
0.0225,0.25,0,0
0.02,0.25,0,0
0.0175,0.25,0,0
0.015,0,0,0
0.015,0,0,0
0.015,0,0,0
0.015,0,0,0
0.015,0,0,0
0.0175,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.305,0.25,0,0
1.2975,0.25,0,0
1.1125,0.25,0,0
1.015,0.25,0,0
1.1575,0,0,0
2.2175,0,0,0
2.215,0,0,0
2.17,0,0,0
2.13,0,0,0
1.5675,0,0,0
1.2875,0,0,0
0.1275,0,0,0
0.12,0,0,0
0.1075,0,0,0
0.0825,0,0,0
0.075,0,0,0
0.0775,0,0,0
0.0875,0,0,0
0.095,0,0,0
0.4575,0,0,0
0.08,0.25,0,0
0.095,0.25,0,0
0.0675,0.25,0,0
0.0675,0.25,0,0
1.445,0,0,0
1.505,0,0,0
1.4925,0,0,0
1.4725,0,0,0
1.5275,1.25,0,0
1.5175,1.25,0,0
1.205,1.25,0,0
0.415,1.25,0.125,0
0.0775,0.25,0,0
0.095,0.25,0,0
0.0925,0.25,0.25,0
0.0825,0.25,0,0
1.205,0,0,0
4.385,0,0,0
4.445,0,0,0
4.0475,0,0,0
2.94,0.25,0,0
2.6875,0.25,0,0
0.015,0.25,0,0
0.025,0.25,0,0
0.02,0.5,0,0
0.0125,0.5,0,0
0.015,0.5,1,0
0.02,0.5,0,0
0.02,0.75,0,0
0.0125,0.75,0,0
0.015,0.75,0,0
0.01,0.75,0,0
1.6925,0.75,0,0
1.74,0.75,0,0
0.2175,0.75,0,0
0.145,0.75,0,0
0.9675,0.75,0,0
0.9025,0.75,0,0
0.8375,0.75,0,0
0.92,0.75,0,0
0.9225,0.5,0,0
0.905,0.5,0,0
0.42,0.5,0,0
0.175,0.5,0,0
1.85,0.75,0,0
1.27,0.75,0,0
1.6475,0.75,0,0
2.17,0.75,0,0
2.4175,0.5,0,0
1.42,0.5,0,0
1.03,0.5,0,0
0.2875,0.5,0,0
0.005,4.25,0,0
0.0525,4.25,0,0
0.135,4.25,0,0
0.5625,4.25,0,0
0.07,2.25,0,0
0.0125,2.25,0,0
0.025,2.25,0.125,0
0.0825,2.25,0,0
0.075,2.25,0,0
0.1275,2.25,0,0
0.6775,2.25,0,0
1.0725,2.25,0,0
0.105,1.25,0,0
0.0075,1.25,0,0
0.015,1.25,0,0
0.055,1.25,0,0
0.35,0,0,0
0.37,0,0,0
0.0125,0,0,0
0.4425,0,0,0
0.5525,0,0,0
0.2125,0,0,0
0.215,0,0,0
0.2925,0,0,0
0.2375,0.25,0,0
0.2325,0.25,0,0
0.26,0.25,0,0
0.32,0.25,0,0
0.31,0,0,0
0.4525,0,0,0
0.86,0,0,0
0.5225,0,0,0
0.1925,0,0,0
0.1475,0,0,0
0.4025,0,0,0
0.39,0,0,0
0.1825,0,0,0
0.435,0,0,0
0.3375,0,0,0
0.09,0,0,0
0.0925,0,0,0
0.0675,0,0,0
0.0725,0,0,0
0.105,0,0,0
0.1075,0.25,0,0
0.09,0.25,0,0
0.0625,0.25,0,0
0.45,0.25,0,0
0.065,0,0,0
0.065,0,0,0
0.0775,0,0,0
0.1,0,0,0
1.595,2.5,0,0
2.3225,2.5,0,0
2.3275,2.5,0,0
2.3825,2.5,0,0
2.41,1.25,0,0
2.4525,1.25,0,0
2.5175,1.25,0,0
1.4475,1.25,0,0
0.0975,1,0,0
0.4125,1,0,0
0.4075,1,0,0
0.0975,1,0,0
0.0075,1.75,1.5,0
0.01,1.75,1.375,0
0.0125,1.75,1.125,0
0.01,1.75,1.5,0
0.0175,0.25,1.75,0
0.0575,0.25,1.25,0
0.0125,0.25,1.25,0
0.01,0.25,1.125,0
0.0225,0.5,1.375,0
0.0125,0.5,1.25,0
0.01,0.5,1.375,0
0.0175,0.5,1.125,0
0.06,0.75,1.125,0
0.17,0.75,1.5,0
0.0275,0.75,1.25,0
0.02,0.75,1.375,0
0.005,0.5,1.125,0
0.0125,0.5,1.25,0
0.0175,0.5,1.375,0
0.0075,0.5,1.25,0
0.0075,0.75,1.375,0
0.0175,0.75,1.25,0
0.0075,0.75,1.375,0
